dim,scale,method,w,c,sum_c,grid_type,basis_type,method_type,n_samples,seed,f_name,ell_2_error,ell_infty_error,needed_time
18,1,Smolyak,"[0.9099 ,0.38877,0.39496,0.76956,0.97161,0.79924,0.38899,0.46877,0.99963, 0.31635,0.3009 ,0.72411,0.28777,0.30533,0.72704,0.66549,0.13226,0.90584]","[1.2357 ,0.24434,0.02956,0.2318 ,1.03774,0.09584,0.37009,0.84909,0.93823, 1.7212 ,2.30774,0.08666,1.74253,1.00967,0.4941 ,2.49805,2.00971,1.09796]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,ZHOU,0.01017173014757,0.7019975218837293,0.539
18,1,Smolyak,"[0.37381,0.13847,0.5714 ,0.95229,0.34182,0.06196,0.85031,0.82383,0.68488, 0.38417,0.37135,0.82012,0.03249,0.84926,0.44108,0.13019,0.24971,0.69711]","[1.12006,1.81854,0.19472,0.67371,0.89415,1.92802,0.18643,1.30236,0.64696, 1.51746,0.32153,0.79802,1.47507,0.29323,1.47086,0.2115 ,1.17145,1.97591]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,ZHOU,0.0097284121193701,0.4038810375756783,0.539
18,1,Smolyak,"[0.36779,0.03028,0.52846,0.06953,0.96736,0.31353,0.57049,0.87798,0.52945, 0.90776,0.81534,0.58615,0.99854,0.19642,0.16258,0.09941,0.0015 ,0.45105]","[1.63384,0.89222,1.41765,0.40505,0.51926,1.59184,1.52981,0.74325,0.30417, 1.74359,1.40934,1.62541,0.25525,0.16597,1.35158,1.54636,0.32841,0.537  ]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,ZHOU,0.0111357699036991,0.3437732979084413,0.539
18,1,Smolyak,"[0.15596,0.56962,0.17949,0.32926,0.43464,0.44408,0.4532 ,0.96018,0.2162 , 0.56556,0.38322,0.02015,0.00044,0.51051,0.1296 ,0.99596,0.01236,0.59314]","[1.32055,0.81369,1.38231,1.94008,0.97192,1.04819,0.65796,0.61843,1.55897, 1.43438,1.63662,1.06663,1.0407 ,0.7858 ,0.63543,0.31633,0.59357,0.17844]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,ZHOU,0.0289582814949099,0.2799222366171051,0.539
18,1,Smolyak,"[0.21608,0.36799,0.75761,0.8784 ,0.90607,0.40455,0.06102,0.03068,0.04009, 0.79612,0.12197,0.72586,0.31762,0.10649,0.85809,0.94203,0.46648,0.51725]","[1.49691,1.52278,0.48362,1.43445,1.80529,1.41232,0.81592,0.86534,1.33205, 0.4843 ,1.68377,0.43254,0.10285,0.43154,1.76956,0.61003,0.15811,1.15863]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0118107956933943,0.0668608688251979,0.539
18,1,Smolyak,"[0.97942,0.69246,0.36163,0.55756,0.64052,0.58993,0.48546,0.73051,0.77021, 0.27296,0.79642,0.35874,0.36211,0.82257,0.76357,0.57519,0.42198,0.03958]","[0.81577,1.08173,1.53931,1.41842,1.62935,0.45896,1.11562,0.83948,0.20599, 1.52298,1.64275,0.96406,0.39017,1.75457,0.46425,0.47877,1.57868,0.09913]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0111404576071366,0.0535055515792892,0.539
18,1,Smolyak,"[0.45693,0.80086,0.33006,0.95188,0.66509,0.3049 ,0.28386,0.55936,0.315  , 0.84791,0.49679,0.11483,0.55426,0.28254,0.92069,0.34421,0.89369,0.59291]","[1.46798,0.81728,1.16172,1.13439,1.25528,1.635  ,0.53782,1.37536,1.26643, 0.573  ,0.24546,1.52157,0.58282,1.36955,1.00139,0.56105,0.05621,1.43769]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0101091091434478,0.0545811719427273,0.539
18,1,Smolyak,"[0.56625,0.94119,0.42773,0.56845,0.88048,0.45644,0.31361,0.32997,0.46145, 0.10686,0.40529,0.27554,0.90566,0.21277,0.34892,0.36912,0.86454,0.29755]","[1.22294,0.22999,0.68525,0.17271,1.45556,0.05762,0.854  ,2.66983,0.49565, 0.04437,1.53181,2.27842,2.06703,0.91433,0.4249 ,0.67252,0.99638,1.22669]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0129900877588195,0.072089125033362,0.539
18,1,Smolyak,"[0.20261,0.72617,0.3088 ,0.67688,0.82561,0.19302,0.5595 ,0.52491,0.22532, 0.59588,0.2615 ,0.07901,0.27704,0.02404,0.42619,0.09119,0.05912,0.4779 ]","[1.58812,0.00002,1.21065,1.95285,1.24983,1.61872,1.35341,0.66362,1.45675, 1.22882,0.02209,0.749  ,0.03243,0.84659,0.87725,1.63284,1.3219 ,0.1951 ]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0120000469892067,0.074862619030958,0.539
18,1,Smolyak,"[0.41982,0.97839,0.82511,0.64531,0.02131,0.34299,0.44436,0.77029,0.8147 , 0.23515,0.31036,0.80859,0.41543,0.54966,0.135  ,0.42276,0.89857,0.17848]","[1.04205,1.7981 ,0.35922,1.50475,0.43247,0.35876,0.59298,1.20659,0.14789, 2.18465,0.74495,1.45973,0.6237 ,0.79764,0.6098 ,1.74564,1.42222,0.96889]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.011136787845577,0.0576831620059544,0.539
18,1,Smolyak,"[0.19723,0.04075,0.53042,0.07642,0.93206,0.11792,0.30901,0.51363,0.15298, 0.44765,0.7137 ,0.01967,0.52104,0.54973,0.06369,0.57223,0.87974,0.13994]","[1.79678,1.61479,1.13477,0.39479,1.39102,0.60186,0.44409,1.42059,0.08075, 1.65042,0.68118,0.29098,0.89032,0.53113,0.96229,1.82786,1.17143,1.11496]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0104158210887801,0.0368236191699995,0.539
18,1,Smolyak,"[0.32447,0.76187,0.43179,0.32334,0.15278,0.8908 ,0.58582,0.90653,0.63589, 0.77093,0.02875,0.96661,0.65761,0.36935,0.85734,0.06049,0.79729,0.74495]","[0.51566,0.0407 ,0.02869,0.95758,0.02119,0.19766,1.51463,1.79147,0.9165 , 0.53146,0.34989,2.19194,1.47646,1.64198,2.03398,0.31528,1.97562,1.49933]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0137068529821881,0.0755572646959157,0.539
18,1,Smolyak,"[0.81927,0.39088,0.73998,0.46548,0.80503,0.41142,0.98095,0.21261,0.42905, 0.51954,0.40299,0.52292,0.26172,0.96094,0.40569,0.25168,0.0564 ,0.14769]","[0.85733,1.65411,0.68805,0.71863,0.47422,1.64906,0.54848,0.60273,1.47346, 1.68192,0.13323,0.7758 ,1.09068,0.88663,1.69365,0.71122,0.96393,1.39687]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0115607362844488,0.0409034308543211,0.539
18,1,Smolyak,"[0.60947,0.19385,0.36773,0.43371,0.76123,0.15462,0.00182,0.4968 ,0.63232, 0.67497,0.10365,0.70857,0.06166,0.99041,0.24673,0.16495,0.65496,0.39397]","[1.14568,0.78591,0.06322,1.24593,0.78038,1.51813,1.22746,0.4511 ,1.58515, 1.33022,0.15716,1.04878,1.43552,0.89409,0.96217,1.24175,1.21175,0.91559]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0102554858178431,0.0502601548341571,0.539
18,1,Smolyak,"[0.84795,0.35565,0.18526,0.75151,0.22551,0.31163,0.11178,0.68074,0.35462, 0.02869,0.31493,0.68546,0.10944,0.11928,0.97854,0.00205,0.86063,0.62637]","[1.70891,1.56859,1.6921 ,0.77112,0.52935,0.77156,0.15657,0.78788,0.46729, 0.1034 ,1.46447,1.96691,0.33981,1.90843,0.54201,0.84907,0.46069,1.91183]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0154505348935555,0.0831558436522936,0.539
18,1,Smolyak,"[0.59221,0.42854,0.32785,0.88386,0.21045,0.97488,0.53136,0.51906,0.25274, 0.06731,0.63151,0.34606,0.85051,0.33842,0.2382 ,0.51309,0.53987,0.51505]","[1.84303,1.05956,1.38866,1.36165,0.58305,0.00263,1.58482,0.2534 ,0.97006, 1.15719,0.59924,0.05174,1.62744,1.82466,0.75182,1.35086,0.36914,1.22108]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0127550931957662,0.043585043881278,0.539
18,1,Smolyak,"[0.85584,0.59767,0.62622,0.11713,0.74791,0.93822,0.04397,0.71457,0.77823, 0.82842,0.76931,0.236  ,0.50953,0.95469,0.90812,0.76897,0.76455,0.94077]","[0.50311,0.8286 ,1.91259,1.4367 ,0.26124,0.80065,0.83295,0.64247,1.60675, 1.02455,0.47416,1.59874,1.20509,0.85662,1.36283,0.51649,1.86495,0.27149]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0137456807165664,0.0772541254189324,0.539
18,1,Smolyak,"[0.72716,0.8102 ,0.88402,0.464  ,0.40908,0.86451,0.07874,0.18267,0.6612 , 0.46111,0.63743,0.16587,0.38698,0.74841,0.73029,0.61566,0.40717,0.60722]","[0.90636,1.34631,1.4232 ,1.05148,0.82465,1.01067,0.97289,0.35899,0.46596, 1.04795,1.49181,0.86123,0.15557,1.02715,1.15846,0.66016,1.60957,1.62758]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0099072776001596,0.0550876493045938,0.539
18,1,Smolyak,"[0.81717,0.15671,0.38887,0.79855,0.21706,0.37081,0.95688,0.67166,0.2363 , 0.47464,0.70261,0.85067,0.66923,0.80584,0.33138,0.86713,0.61372,0.59907]","[1.68517,1.35649,1.90537,0.98138,0.81887,0.83125,0.57624,0.15569,1.2739 , 1.42241,1.77313,0.4447 ,1.54365,1.09516,0.03614,0.40862,0.64426,1.04757]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0126510044729524,0.065028953263005,0.539
18,1,Smolyak,"[0.87534,0.77985,0.40669,0.22751,0.37002,0.13986,0.12658,0.40983,0.93293, 0.13827,0.57235,0.37118,0.13765,0.92697,0.76978,0.24653,0.52959,0.06107]","[1.28099,1.09589,0.17238,0.86733,1.20241,1.02262,1.69986,1.68962,0.65193, 0.45241,1.80846,1.06816,0.67608,0.97949,0.49792,1.06616,1.02197,0.74633]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0100737010835664,0.0590387768369665,0.539
18,1,Smolyak,"[0.88538,0.6226 ,0.66109,0.40312,0.43148,0.87104,0.78475,0.07143,0.30654, 0.2397 ,0.94793,0.31673,0.55527,0.83168,0.01432,0.8163 ,0.65088,0.55827]","[0.6135 ,0.31322,1.13026,0.30011,0.5134 ,1.32623,0.8953 ,0.76232,1.80068, 1.56284,0.42187,0.94929,0.75956,1.0045 ,1.83182,0.12826,2.00695,1.67989]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0111914064435809,0.0546977936925605,0.539
18,1,Smolyak,"[0.09398,0.38841,0.53627,0.16282,0.79578,0.63313,0.24516,0.54473,0.4966 , 0.75678,0.67971,0.72343,0.90858,0.78656,0.59027,0.4728 ,0.59838,0.42149]","[1.2412 ,2.08164,1.44321,2.26548,0.52949,1.31078,0.02094,0.62623,0.81979, 1.29197,0.86992,1.32068,0.15073,0.16156,0.48763,1.53274,1.52828,0.31771]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.01262418515392,0.0498743260740135,0.539
18,1,Smolyak,"[0.97077,0.0998 ,0.58309,0.54508,0.06745,0.97264,0.61027,0.28984,0.8987 , 0.48336,0.40961,0.07271,0.81457,0.47932,0.92375,0.56346,0.47535,0.73484]","[1.40886,0.16711,0.06081,1.77912,1.03102,1.78263,1.45305,1.78761,0.2727 , 1.54406,0.65597,1.22733,0.68556,0.74237,0.58154,0.97228,0.73351,1.11447]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0114894857322011,0.0370554786991637,0.539
18,1,Smolyak,"[0.51318,0.92842,0.657  ,0.44932,0.0463 ,0.61557,0.43429,0.96544,0.01815, 0.16601,0.80152,0.70575,0.96937,0.66731,0.80146,0.86783,0.30269,0.07624]","[1.04644,1.4594 ,0.22111,0.26617,0.63909,1.09322,1.40801,0.62935,1.61293, 0.07341,1.69646,0.6379 ,0.52946,1.66294,1.54691,1.62067,0.74151,1.11504]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0103093356362944,0.0599015668669551,0.539
18,1,Smolyak,"[0.6502 ,0.28444,0.42242,0.45671,0.85603,0.0817 ,0.64754,0.88958,0.25266, 0.96145,0.13468,0.18673,0.51696,0.02728,0.08038,0.08159,0.89175,0.37623]","[0.85357,1.09095,0.1268 ,0.6645 ,0.0265 ,1.70911,0.89183,0.70096,1.2711 , 1.62247,1.74574,1.12724,1.72065,0.98391,1.16077,0.27027,0.26248,1.77115]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0096898690682459,0.0608647393904098,0.539
18,1,Smolyak,"[0.11529,0.31983,0.77647,0.14644,0.23853,0.21305,0.05936,0.69861,0.64105, 0.84744,0.50486,0.68967,0.27576,0.18642,0.67582,0.24689,0.4274 ,0.71056]","[0.24363,1.28013,0.68713,0.98842,1.29453,1.60318,0.25157,1.71051,0.07635, 1.67858,1.34153,0.08252,1.39251,0.69001,1.81785,1.13216,0.82949,0.89992]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0149341835796347,0.0765839300237966,0.539
18,1,Smolyak,"[0.12496,0.42793,0.69341,0.76731,0.62683,0.01266,0.59348,0.25983,0.24596, 0.61326,0.80295,0.82656,0.1786 ,0.09606,0.81448,0.95912,0.02258,0.17367]","[0.23428,0.94179,1.66046,2.0689 ,1.5842 ,1.53268,1.29191,0.08216,1.29969, 0.22852,0.08146,1.35649,1.12308,1.99077,0.39646,0.33673,0.23714,1.55329]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0147391165945205,0.0730908674983182,0.539
18,1,Smolyak,"[0.25478,0.28615,0.10038,0.43923,0.33852,0.55598,0.84199,0.72491,0.17544, 0.91848,0.80039,0.30946,0.73713,0.00484,0.89205,0.35453,0.15221,0.7698 ]","[0.05422,1.19957,0.52609,1.7709 ,1.6625 ,0.28789,1.53443,0.48938,0.93884, 1.674  ,0.32323,1.34681,0.97478,1.80444,1.72546,0.76622,0.72093,0.20032]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0125244856748046,0.066956159138248,0.539
18,1,Smolyak,"[0.16893,0.71844,0.88525,0.72803,0.93103,0.24672,0.84673,0.845  ,0.50497, 0.6636 ,0.2598 ,0.07935,0.37596,0.55389,0.38361,0.8513 ,0.32896,0.63348]","[1.71495,0.8269 ,1.82004,0.38951,1.87431,0.12531,1.71801,0.16706,1.38316, 0.44029,0.98048,0.96875,1.28249,0.03913,0.57675,1.53033,0.27885,1.88368]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0125396638173538,0.0655982139704871,0.539
18,1,Smolyak,"[0.9854 ,0.3435 ,0.83573,0.67798,0.60978,0.58366,0.67983,0.27227,0.02275, 0.55737,0.73183,0.07797,0.09499,0.4633 ,0.58585,0.73185,0.52042,0.84298]","[1.54349,1.20111,1.55361,0.92712,0.29024,0.16927,0.76607,1.22484,1.20329, 0.59383,1.08187,1.01758,1.19733,1.5427 ,0.16632,1.62313,1.07349,0.82472]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0097531567388997,0.0534259261044189,0.539
18,1,Smolyak,"[0.82417,0.696  ,0.00558,0.32726,0.06195,0.77909,0.51724,0.26992,0.24977, 0.91767,0.23399,0.67251,0.92687,0.73103,0.7137 ,0.24333,0.31883,0.32446]","[0.36301,1.49763,1.07178,0.81781,0.16587,1.29758,0.08077,1.26411,0.92342, 1.07158,0.70079,1.88083,1.14673,1.12761,0.77698,0.70284,1.04031,2.07033]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0162556491771031,0.0747211289565766,0.539
18,1,Smolyak,"[0.89301,0.01997,0.96155,0.74504,0.91078,0.33482,0.36415,0.97587,0.79578, 0.16187,0.13443,0.69752,0.66883,0.71133,0.22967,0.19624,0.0817 ,0.76473]","[0.21888,0.87472,2.03712,0.64924,1.18494,0.12773,1.31481,1.53465,0.38251, 1.80402,1.17052,0.50281,1.09248,0.92275,0.78284,1.49777,1.04363,0.85858]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0153549230963763,0.0733193009522098,0.539
18,1,Smolyak,"[0.72958,0.51606,0.3973 ,0.24562,0.28966,0.7115 ,0.95499,0.94699,0.54833, 0.01303,0.1102 ,0.66435,0.00591,0.17411,0.52048,0.44826,0.02398,0.37389]","[0.97869,1.46032,0.03816,0.31954,1.7999 ,0.15956,1.73946,1.08894,0.66386, 1.03818,1.21956,1.75774,0.77728,0.77981,0.48458,0.79506,1.45215,1.44722]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0091031901311066,0.0423908226080872,0.539
18,1,Smolyak,"[0.92081,0.30449,0.579  ,0.41727,0.13323,0.19022,0.10844,0.12677,0.84415, 0.54598,0.61044,0.45159,0.42643,0.38264,0.59269,0.30958,0.3644 ,0.61649]","[1.33552,1.30672,0.40001,0.97316,1.62703,1.14613,0.73255,1.04382,1.60393, 1.11557,1.66382,0.86783,0.48706,0.01413,1.04332,1.50888,0.62995,0.50057]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0099980093014459,0.0501027229304029,0.539
18,1,Smolyak,"[0.32407,0.44852,0.89793,0.89693,0.94608,0.33054,0.47944,0.9558 ,0.6273 , 0.40173,0.82928,0.49122,0.65581,0.07283,0.69832,0.99438,0.71367,0.40561]","[0.21169,1.36165,2.29983,0.43247,1.65346,2.44232,0.17547,0.14299,0.55012, 1.4458 ,0.37256,1.88526,0.13361,1.44695,2.32057,0.45424,0.01883,0.65216]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0115940123881351,0.0515765578560434,0.539
18,1,Smolyak,"[0.15162,0.42978,0.9853 ,0.43707,0.85655,0.98146,0.56919,0.63796,0.01832, 0.16688,0.2649 ,0.0416 ,0.73839,0.19096,0.52694,0.35758,0.51126,0.61212]","[0.70644,1.04809,0.38305,0.35426,0.2228 ,1.3736 ,2.03101,0.42342,0.27637, 1.00757,0.91298,0.67821,2.16125,1.47056,0.96967,0.68009,1.32795,1.97269]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0115561669528576,0.0459329967077719,0.539
18,1,Smolyak,"[0.51097,0.98378,0.70778,0.3239 ,0.93164,0.71747,0.93216,0.3272 ,0.37134, 0.55021,0.49938,0.93337,0.56454,0.72189,0.12257,0.22455,0.00934,0.54903]","[0.79926,1.19179,0.49175,1.69468,2.15036,1.28824,0.50144,0.59514,1.01738, 0.55262,0.6889 ,0.4647 ,0.55661,0.40067,1.73115,1.07618,1.45439,1.34475]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0088343405658551,0.0459144673105593,0.539
18,1,Smolyak,"[0.13613,0.90574,0.75255,0.73735,0.57125,0.76821,0.44565,0.68266,0.97004, 0.92025,0.30459,0.28547,0.14045,0.65369,0.03273,0.36658,0.92114,0.55602]","[0.94171,0.69224,0.7473 ,1.85768,1.99761,0.56324,1.84885,0.85912,0.52185, 0.63328,0.90506,1.32754,0.10065,1.16833,0.32604,0.75647,0.79216,1.96088]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0104637148840153,0.0497806516080099,0.539
18,1,Smolyak,"[0.22107,0.21198,0.34594,0.65945,0.44599,0.71363,0.22612,0.46341,0.82026, 0.16525,0.22621,0.98991,0.31185,0.1172 ,0.16738,0.64538,0.26163,0.62235]","[0.96466,1.93209,1.63422,0.08803,0.14134,0.94613,0.56981,0.1796 ,0.39674, 0.47219,0.79004,1.81115,1.48442,1.25917,0.74102,1.03897,1.90502,1.6454 ]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0154782953004115,0.0733821396273434,0.539
18,1,Smolyak,"[0.0319 ,0.93954,0.32346,0.76868,0.47822,0.52394,0.41097,0.81545,0.39077, 0.31882,0.49622,0.36194,0.09055,0.75326,0.45822,0.62678,0.34199,0.64631]","[0.69413,1.57178,1.06468,0.43128,0.22703,0.82857,0.52644,0.74242,0.79525, 1.40978,1.48704,0.92411,1.56176,0.99248,0.68566,1.1719 ,1.38195,1.50374]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0101129088747462,0.0415118928192264,0.539
18,1,Smolyak,"[0.08671,0.62755,0.89534,0.15711,0.11404,0.55297,0.62398,0.72234,0.38984, 0.60101,0.99957,0.86685,0.35986,0.70316,0.51089,0.93427,0.18278,0.24909]","[1.6306 ,1.3569 ,1.30455,0.91366,0.99718,1.43982,0.65596,1.60074,0.31714, 0.24779,0.68027,0.94213,1.62305,1.25369,0.02398,0.90469,1.17067,0.93718]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0121065108516532,0.0592607757226464,0.539
18,1,Smolyak,"[0.65393,0.16341,0.48191,0.14256,0.53356,0.5392 ,0.42241,0.97611,0.58647, 0.37396,0.61426,0.91345,0.04167,0.36085,0.78449,0.70652,0.59308,0.41925]","[1.74334,0.88334,0.67182,1.42017,0.8694 ,1.84869,1.41853,0.79484,1.7019 , 1.89276,0.7119 ,0.16528,0.37436,0.44921,0.31667,0.53829,1.16831,1.0312 ]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.014373251133969,0.0456932999927195,0.539
18,1,Smolyak,"[0.32683,0.0916 ,0.41989,0.34312,0.1101 ,0.66035,0.12635,0.17794,0.46582, 0.57807,0.41988,0.23378,0.68754,0.09771,0.21279,0.79959,0.71657,0.1289 ]","[1.63761,0.5153 ,0.99838,0.7891 ,1.48812,0.30497,0.95465,0.03031,0.2764 , 1.61804,1.09438,0.44262,0.54066,1.06106,1.71714,1.32408,1.50023,1.70692]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0128235289094552,0.0693298421028326,0.539
18,1,Smolyak,"[0.22109,0.36807,0.78452,0.67288,0.27485,0.15272,0.1757 ,0.39875,0.93186, 0.88052,0.40699,0.49568,0.49996,0.23834,0.83785,0.72656,0.56348,0.4933 ]","[0.67904,0.30546,1.85013,1.51076,1.1861 ,0.16806,0.72893,1.66834,1.84423, 0.6743 ,0.78318,1.59892,0.35962,1.04598,1.51492,1.66363,0.0652 ,0.35321]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0116535715581649,0.0721665160474708,0.539
18,1,Smolyak,"[0.64239,0.01921,0.47817,0.59233,0.4185 ,0.41101,0.13916,0.40075,0.64982, 0.34549,0.35169,0.66585,0.00051,0.49969,0.34735,0.87602,0.78133,0.18037]","[0.20803,0.84446,0.5455 ,0.56107,0.97142,1.85258,0.47657,1.03719,0.7526 , 1.732  ,2.03225,1.51408,1.85556,1.42321,0.50418,0.03878,1.56527,0.08526]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0129920855930113,0.0448779996845293,0.539
18,1,Smolyak,"[0.60802,0.06148,0.73189,0.09856,0.32947,0.03576,0.58681,0.57541,0.03289, 0.5797 ,0.94201,0.68108,0.614  ,0.34227,0.25907,0.53789,0.4874 ,0.91825]","[0.39598,0.02711,1.73728,1.53241,1.61738,0.87663,0.75238,1.37944,1.84301, 0.63145,0.06235,0.15805,1.66036,1.04494,0.84021,0.33675,1.68918,1.41508]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0101382395654578,0.045505482034844,0.539
18,1,Smolyak,"[0.40287,0.14218,0.79942,0.08635,0.78366,0.03796,0.9811 ,0.1413 ,0.97576, 0.15858,0.74809,0.32481,0.45414,0.08428,0.70398,0.79681,0.83387,0.69321]","[1.40509,1.50126,1.45656,1.33179,1.48643,1.53111,1.08667,0.28459,1.59611, 1.03587,0.60936,1.28   ,1.05042,0.8878 ,0.05668,0.05628,0.72015,0.62381]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0125024118256938,0.0651564565805632,0.539
18,1,Smolyak,"[0.26846,0.68061,0.10761,0.91773,0.44605,0.64813,0.58702,0.97694,0.85114, 0.3213 ,0.40316,0.76718,0.23194,0.80859,0.77777,0.79713,0.6503 ,0.34015]","[1.57853,1.00392,0.95387,1.65475,1.86345,1.6711 ,0.67716,0.28631,1.01548, 1.28904,1.93492,0.13628,0.98408,0.09077,1.17633,1.28484,0.22811,0.17107]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.011860501055039,0.0641408564056997,0.539
18,1,Smolyak,"[0.14749,0.23959,0.86957,0.31527,0.6526 ,0.30381,0.51788,0.85261,0.15835, 0.91328,0.19733,0.63169,0.48359,0.31864,0.33953,0.50251,0.35797,0.71414]","[1.95332,0.61618,1.02492,1.69646,0.92591,1.7195 ,1.85338,0.68172,0.03977, 0.15229,1.16202,0.91091,0.59637,1.08502,1.00582,1.15934,0.38713,1.02993]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0111397075523314,0.0553325164833505,0.539
18,1,Smolyak,"[0.93839,0.20808,0.54664,0.61304,0.83449,0.52492,0.89964,0.20519,0.18431, 0.9021 ,0.80607,0.55536,0.29635,0.51252,0.03172,0.65686,0.98859,0.61982]","[1.4868 ,0.91378,0.68509,0.95493,0.70329,0.67466,0.68473,1.99908,0.39343, 0.1864 ,0.17618,2.03195,0.84724,0.49185,1.8996 ,1.96566,1.54179,0.36354]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0095573474947863,0.0488315909096024,0.539
18,1,Smolyak,"[0.7321 ,0.38415,0.71322,0.23659,0.40874,0.35881,0.24016,0.40585,0.1944 , 0.28715,0.84019,0.57472,0.62241,0.23194,0.75662,0.49054,0.79854,0.15212]","[0.19312,0.6628 ,0.34981,1.73542,1.20789,0.4874 ,1.1358 ,1.15402,0.08444, 1.66684,0.87499,1.35532,1.15638,1.55626,0.93729,1.57703,0.83388,1.0313 ]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0113695995837251,0.0562469089772945,0.539
18,1,Smolyak,"[0.81532,0.9247 ,0.16177,0.93137,0.34995,0.31375,0.19074,0.56409,0.95892, 0.50541,0.0216 ,0.03618,0.95897,0.26412,0.91016,0.12244,0.43885,0.82717]","[1.11335,0.19137,1.16166,1.25174,0.58195,1.01443,1.30169,1.81816,0.69121, 1.02793,1.339  ,0.68149,0.24528,1.19373,1.35782,1.14007,1.48374,0.40538]",18.0,SPARSE,CHEBYSHEV,TASMANIAN,37,42,CONTINUOUS,0.0090253979300661,0.0504656485321468,0.539
