dim,scale,method,w,c,sum_c,grid_type,basis_type,method_type,n_samples,seed,f_name,ell_2_error,ell_infty_error,needed_time
22,1,Least_Squares,"[0.87399,0.03386,0.55571,0.74961,0.39188,0.94495,0.34621,0.14654,0.24373, 0.76863,0.63132,0.41411,0.62272,0.86094,0.57634,0.16262,0.43129,0.34419, 0.40767,0.9325 ,0.14719,0.6217 ]","[0.35715,1.53732,1.03589,1.75082,1.82546,0.00716,1.89588,0.9164 ,1.41892, 0.45352,0.57219,0.36485,0.31665,0.58464,1.58355,0.57913,1.41915,0.30397, 1.91455,1.24626,1.36014,0.5564 ]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.032012944336606,0.2123887159027462,0.863
22,1,Least_Squares,"[0.39183,0.54054,0.50921,0.08436,0.14847,0.05021,0.59368,0.34474,0.71929, 0.74306,0.61236,0.31833,0.59425,0.14044,0.75806,0.15283,0.80016,0.00639, 0.74063,0.76732,0.9509 ,0.0597 ]","[0.46882,0.36478,2.40656,0.16919,1.2255 ,0.01492,0.70506,1.60814,1.79685, 0.62907,0.18612,1.43555,1.57887,0.78385,1.68482,0.85841,1.37379,0.15731, 1.18845,0.84151,0.52943,1.99301]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0256850407602132,0.1434649457718531,0.863
22,1,Least_Squares,"[0.09397,0.65693,0.09303,0.07645,0.40876,0.38225,0.96665,0.84738,0.05082, 0.56343,0.46644,0.05426,0.10815,0.32557,0.89147,0.02313,0.09527,0.22405, 0.00665,0.77228,0.326  ,0.69694]","[2.02859,1.68119,0.97022,1.89292,0.81319,0.01786,0.31143,1.36001,0.75462, 1.96321,0.99264,0.16424,0.72771,0.37642,1.89812,1.63889,1.67807,0.99977, 0.1717 ,0.15654,0.20409,1.19855]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0356731691725436,0.1781801372024958,0.863
22,1,Least_Squares,"[0.00626,0.97801,0.60138,0.9089 ,0.99766,0.83971,0.54136,0.99375,0.18051, 0.29623,0.60793,0.73777,0.03811,0.65617,0.48939,0.81961,0.60104,0.74258, 0.15791,0.01486,0.26532,0.84141]","[1.14673,1.10307,0.73889,0.7522 ,0.79121,0.90206,1.65293,1.52392,1.75581, 0.9378 ,0.75017,1.52037,1.08475,0.29236,0.01754,1.81784,0.14972,0.87194, 1.82031,0.06914,1.84397,0.45727]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0427249684392251,0.2602026521337939,0.863
22,1,Least_Squares,"[0.77251,0.82605,0.01529,0.89085,0.42902,0.54262,0.38758,0.49971,0.43514, 0.13527,0.65132,0.08393,0.14059,0.13613,0.37994,0.64388,0.97885,0.87312, 0.33851,0.86279,0.21836,0.46257]","[0.2799 ,0.91716,1.70859,1.82852,0.67264,1.66954,1.06758,0.70037,0.20234, 0.26309,1.77495,1.32365,1.05282,0.9114 ,0.87768,0.54094,1.22374,0.63261, 0.42853,0.95219,1.80283,1.16893]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0352367876327924,0.2300784199709991,0.863
22,1,Least_Squares,"[0.31371,0.57331,0.32288,0.80849,0.23241,0.69022,0.1989 ,0.59795,0.6225 , 0.14333,0.13733,0.4288 ,0.03534,0.90944,0.1132 ,0.10403,0.56943,0.33118, 0.49966,0.42496,0.20814,0.04201]","[0.92252,0.38747,1.03729,0.87236,0.61543,1.61775,0.56151,0.59233,0.45747, 0.37302,1.50095,1.27878,1.39804,0.77858,1.62687,1.25627,0.10325,1.6544 , 0.79643,1.14122,1.50633,1.52173]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0329904356801273,0.1671300064950047,0.863
22,1,Least_Squares,"[0.60941,0.47646,0.6344 ,0.19654,0.93043,0.35346,0.31953,0.64666,0.98224, 0.89758,0.94103,0.94369,0.69673,0.97474,0.4314 ,0.92105,0.66733,0.81863, 0.44963,0.02907,0.22224,0.53095]","[0.29023,0.15033,1.36828,1.71056,1.49736,0.27633,0.45963,0.62209,1.01431, 1.65478,0.71422,1.65472,1.56478,0.82503,1.69275,1.28034,0.42418,0.02468, 1.70099,0.94   ,0.39979,1.73461]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0276959425586212,0.1474685041870445,0.863
22,1,Least_Squares,"[0.85838,0.79618,0.27387,0.80171,0.02888,0.06041,0.93775,0.47279,0.24844, 0.15532,0.47254,0.07443,0.98149,0.57383,0.51121,0.84405,0.21318,0.11398, 0.1525 ,0.68139,0.62031,0.82289]","[1.5069 ,0.44892,1.07128,0.37555,0.81427,1.39568,0.75401,1.39705,0.479  , 1.07643,1.35419,1.52377,1.41734,0.88642,0.86579,0.74319,1.28217,1.4798 , 1.18791,1.36058,0.36004,0.21971]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.038615404482819,0.1832223679173885,0.863
22,1,Least_Squares,"[0.31382,0.22002,0.54584,0.47847,0.17569,0.56471,0.00106,0.95838,0.13649, 0.11859,0.71399,0.01296,0.2567 ,0.93569,0.99307,0.64942,0.74965,0.39245, 0.82382,0.60753,0.82239,0.84768]","[0.90874,0.11496,0.67418,1.65869,0.48158,1.08439,0.12762,0.64575,1.37   , 0.77239,1.52705,0.74962,1.58968,1.42017,1.63921,1.64804,0.19859,1.44795, 0.94107,1.68888,0.08918,1.22229]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0410488785942378,0.2656047111974233,0.863
22,1,Least_Squares,"[0.05707,0.22999,0.20643,0.62215,0.2203 ,0.10439,0.08625,0.46614,0.64269, 0.82558,0.09278,0.7403 ,0.89442,0.54207,0.76313,0.56856,0.36597,0.88001, 0.15004,0.31661,0.0586 ,0.71363]","[1.13593,1.27639,0.96955,1.44042,1.17947,1.47793,0.47437,0.7635 ,0.65745, 1.26087,0.42292,1.16838,1.67235,1.30803,0.56135,0.89005,1.49613,0.81108, 0.65506,0.16849,1.33489,0.87537]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0328379073526221,0.1827843749331221,0.863
22,1,Least_Squares,"[0.06337,0.21151,0.45464,0.15548,0.36499,0.28152,0.20625,0.61536,0.87521, 0.9829 ,0.59038,0.36997,0.34045,0.43461,0.23822,0.5682 ,0.24774,0.4933 , 0.02947,0.30351,0.00845,0.79543]","[0.19952,1.87255,1.65515,1.27458,1.84805,0.30324,0.5995 ,0.11412,0.60014, 0.34012,1.16448,1.75489,0.59278,1.00924,0.6632 ,0.35507,1.43676,0.5498 , 1.84473,1.59499,0.3946 ,1.83249]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.035878483526076,0.2126095676883981,0.863
22,1,Least_Squares,"[0.30223,0.52545,0.50419,0.90317,0.64851,0.02369,0.79519,0.22101,0.78192, 0.89081,0.66626,0.00807,0.87523,0.0614 ,0.25422,0.8771 ,0.41838,0.73251, 0.1645 ,0.38924,0.9952 ,0.69336]","[1.40216,0.84655,0.85002,0.02433,1.41478,1.20074,1.71034,0.84814,1.63745, 1.01105,1.09619,0.54026,1.47473,0.47679,0.17511,1.41231,1.58658,1.27317, 1.34837,1.13122,0.23428,0.30542]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0357457788709746,0.1852782541974242,0.863
22,1,Least_Squares,"[0.86338,0.32384,0.81309,0.01788,0.33191,0.24989,0.74312,0.46043,0.93832, 0.33187,0.07926,0.66332,0.2773 ,0.84112,0.60767,0.0033 ,0.7129 ,0.55074, 0.19014,0.82243,0.92147,0.74729]","[0.12476,1.87883,0.11634,0.54925,1.53867,1.0158 ,0.12281,0.87527,2.05012, 2.12243,0.50801,0.68091,1.79367,0.24727,1.0782 ,1.77461,0.14321,1.90845, 1.49059,1.10494,0.45568,0.42016]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0465989703941739,0.3750812825138734,0.863
22,1,Least_Squares,"[0.1479 ,0.25783,0.93268,0.16434,0.71456,0.5739 ,0.17673,0.1057 ,0.00641, 0.23933,0.89603,0.7265 ,0.55362,0.06193,0.53417,0.24865,0.26276,0.32669, 0.93889,0.718  ,0.68457,0.66982]","[0.59677,1.72848,1.07211,1.52752,1.34671,1.96232,0.02861,0.27632,1.83269, 1.17204,1.736  ,0.83364,0.82624,1.80251,0.05957,1.51501,0.95975,0.25865, 0.21719,1.50382,0.59136,0.1527 ]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0418885902037579,0.2859157656416053,0.863
22,1,Least_Squares,"[0.86892,0.24111,0.55876,0.64214,0.63342,0.5925 ,0.54178,0.032  ,0.33133, 0.05829,0.26438,0.79095,0.00728,0.02241,0.68921,0.16261,0.82507,0.90724, 0.59862,0.41913,0.41169,0.46463]","[1.95052,1.84309,0.61672,1.1248 ,0.04107,1.61037,0.39487,0.11492,1.9953 , 1.27708,1.753  ,1.4711 ,0.54587,0.34675,0.2347 ,0.47486,0.87318,0.02409, 0.25243,1.3083 ,1.89024,1.85676]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0296915891859024,0.2032156622525405,0.863
22,1,Least_Squares,"[0.73254,0.17921,0.63689,0.90737,0.25609,0.00522,0.6879 ,0.71291,0.44196, 0.28202,0.6049 ,0.88006,0.23532,0.42171,0.79988,0.93081,0.39686,0.19884, 0.75445,0.28799,0.07381,0.57633]","[0.61006,0.28579,0.44007,1.31779,1.20395,1.2672 ,1.14525,0.97534,0.29783, 1.51061,1.67878,0.8922 ,0.70013,1.6921 ,1.4338 ,1.27552,0.88878,0.58539, 0.54116,1.0467 ,1.94543,0.26613]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0387782610766838,0.2871105871430908,0.863
22,1,Least_Squares,"[0.75848,0.64094,0.14944,0.6181 ,0.35253,0.13249,0.20241,0.92758,0.80392, 0.86235,0.3731 ,0.46664,0.46203,0.84307,0.82876,0.55486,0.69066,0.4043 , 0.86006,0.83857,0.49167,0.78792]","[1.89488,0.95556,0.54482,0.68012,0.7388 ,0.48078,1.6678 ,1.09079,0.27791, 1.1849 ,0.70086,1.65536,1.69758,1.46182,0.52877,1.31249,1.15502,1.19376, 0.80044,1.70813,0.00481,0.26459]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0167676612806956,0.0995211201487604,0.863
22,1,Least_Squares,"[0.03139,0.32418,0.74373,0.84319,0.26389,0.26878,0.37907,0.15694,0.18796, 0.72395,0.04617,0.39314,0.503  ,0.44349,0.23561,0.91437,0.75473,0.08267, 0.49066,0.16625,0.64708,0.43661]","[0.6899 ,0.93553,1.17316,1.44446,0.97083,1.8881 ,0.14536,1.03518,0.89678, 0.0102 ,0.1401 ,0.92407,1.28242,1.69163,0.95203,0.42911,1.35016,1.83905, 1.00573,1.52369,1.43799,0.23453]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0300587768018139,0.1429719363426744,0.863
22,1,Least_Squares,"[0.05622,0.39072,0.55052,0.3013 ,0.20037,0.84976,0.03187,0.08672,0.00208, 0.24335,0.32548,0.25378,0.59615,0.09684,0.13672,0.88572,0.80893,0.34011, 0.56087,0.58882,0.8058 ,0.04258]","[1.69609,0.22113,1.43749,1.75044,0.78124,1.06812,1.03231,1.84069,1.08275, 0.59372,0.30165,1.2295 ,1.63963,1.27836,0.85197,1.10713,0.14534,0.96634, 0.3447 ,0.60683,1.37738,0.64718]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.060462946859538,0.3402021250480516,0.863
22,1,Least_Squares,"[0.01788,0.22155,0.27492,0.60554,0.23222,0.62028,0.22524,0.4775 ,0.01174, 0.21985,0.74895,0.49233,0.94717,0.9777 ,0.62302,0.7256 ,0.57584,0.34622, 0.18616,0.63718,0.20806,0.86157]","[0.80942,0.74791,0.78786,0.12795,0.11674,1.62441,0.8413 ,0.315  ,1.9198 , 0.59293,1.81578,0.1517 ,1.43553,1.11576,1.96888,0.85377,1.99743,1.31007, 0.38011,1.0206 ,0.24392,1.82313]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0428053139218824,0.2426348976852987,0.863
22,1,Least_Squares,"[0.66685,0.6925 ,0.96897,0.98455,0.64591,0.79509,0.09827,0.9694 ,0.62758, 0.83688,0.24013,0.80623,0.02721,0.84326,0.94182,0.53075,0.42155,0.80294, 0.65376,0.39101,0.64103,0.83564]","[0.21995,0.66612,1.12678,1.50245,0.35825,0.71914,1.94429,1.41569,2.03073, 2.44274,0.38456,0.61473,1.67095,0.10624,0.71735,1.94993,0.03996,0.4053 , 0.58794,0.69831,1.7091 ,0.68949]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0342141389402922,0.2095439389860396,0.863
22,1,Least_Squares,"[0.25569,0.22309,0.83353,0.85931,0.00377,0.49305,0.66041,0.51033,0.29643, 0.39868,0.4597 ,0.51578,0.36219,0.10351,0.51547,0.56141,0.2169 ,0.90344, 0.9112 ,0.08251,0.39297,0.43405]","[0.54732,0.28674,1.33539,0.07931,0.33164,2.37052,0.46908,1.54733,1.04381, 0.66252,0.21473,1.00793,1.74143,1.65669,0.7366 ,0.05571,0.39351,2.14947, 1.61426,1.46017,0.95503,1.34082]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0415167619186179,0.1863826232320222,0.863
22,1,Least_Squares,"[0.88576,0.65102,0.12616,0.54205,0.80995,0.11229,0.46385,0.15078,0.27348, 0.76998,0.96443,0.3999 ,0.66726,0.93855,0.99396,0.2372 ,0.55322,0.68181, 0.56554,0.52414,0.79839,0.89192]","[1.32021,1.75773,0.02592,0.89551,1.31304,0.36293,0.63556,0.72752,1.64567, 0.40813,0.20882,1.57993,0.82544,1.41704,0.32973,1.69637,0.81934,1.6391 , 0.44224,1.77078,0.9158 ,1.26319]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.016206626023256,0.0788937387818757,0.863
22,1,Least_Squares,"[0.3117 ,0.29401,0.7693 ,0.3906 ,0.18225,0.71255,0.90089,0.85518,0.00428, 0.05119,0.76541,0.765  ,0.16459,0.62258,0.24553,0.81586,0.83723,0.40617, 0.45082,0.7385 ,0.14923,0.93533]","[1.93129,0.453  ,0.64393,1.80044,0.60846,0.27292,0.21156,0.78996,1.97387, 1.64545,2.07565,1.51853,0.05507,1.7561 ,0.32299,0.16703,1.03595,1.89917, 0.36613,1.39371,0.69131,0.38747]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0462502383048538,0.3565356211619834,0.863
22,1,Least_Squares,"[0.52303,0.84062,0.47081,0.28426,0.60731,0.8365 ,0.01508,0.51103,0.13508, 0.58425,0.8105 ,0.10623,0.3512 ,0.90193,0.04183,0.11837,0.84554,0.05071, 0.93027,0.70644,0.40722,0.10841]","[1.77027,0.60438,1.31872,0.81504,0.56796,1.31506,1.35073,0.01802,1.67715, 0.34136,1.66276,0.5989 ,1.45152,0.62827,1.73312,1.38269,1.29885,0.13205, 0.52359,1.48607,1.13722,0.18627]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0396824035829341,0.2568840566958394,0.863
22,1,Least_Squares,"[0.26417,0.92825,0.96678,0.08306,0.88825,0.70321,0.762  ,0.70679,0.19202, 0.47659,0.54183,0.20137,0.01354,0.21522,0.21017,0.00609,0.53367,0.9681 , 0.02224,0.58402,0.90266,0.18073]","[0.57666,1.9221 ,0.86871,1.00467,0.23729,0.72281,1.98969,0.07945,1.95234, 0.4808 ,1.88441,0.63775,1.98579,1.93718,0.08425,0.89   ,0.42971,0.59162, 1.72503,0.06198,0.98929,0.94846]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0506136461950224,0.3252513355939701,0.863
22,1,Least_Squares,"[0.29009,0.74562,0.47397,0.39814,0.93561,0.03071,0.7911 ,0.25806,0.38159, 0.15711,0.85392,0.74337,0.21974,0.94131,0.76302,0.34795,0.49158,0.15197, 0.81334,0.95036,0.18501,0.70068]","[0.31182,0.7984 ,0.25348,0.80825,0.77202,1.05656,2.32608,1.91946,0.91048, 0.9987 ,1.06005,0.70572,0.71485,2.27681,1.8047 ,0.76716,0.20362,0.11682, 0.13591,2.24764,0.05755,1.75392]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0219843924453371,0.1352044946096771,0.863
22,1,Least_Squares,"[0.94867,0.68742,0.44323,0.02999,0.55608,0.47248,0.74459,0.5358 ,0.63492, 0.97623,0.54917,0.25825,0.0856 ,0.85966,0.70251,0.50391,0.24852,0.70886, 0.69595,0.06698,0.52856,0.91542]","[1.51304,1.34606,1.77671,0.79149,0.16344,1.57952,0.47443,1.67008,0.37849, 0.41886,0.17547,1.80333,1.43297,0.81193,1.57215,0.33   ,0.1524 ,2.03368, 0.175  ,0.63773,0.83285,1.93037]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0290240518448333,0.1615616009972029,0.863
22,1,Least_Squares,"[0.50034,0.42053,0.59285,0.24979,0.67965,0.64839,0.53945,0.79804,0.56705, 0.77923,0.41974,0.03541,0.57541,0.81648,0.57009,0.12729,0.52904,0.93511, 0.26886,0.56684,0.45347,0.79839]","[0.11498,1.76128,0.05123,1.15362,0.69277,0.66273,0.85448,0.27555,1.79126, 1.00369,1.97121,0.39106,0.31045,1.51462,1.03517,0.97815,1.95136,0.29267, 1.89261,0.70699,0.69591,1.89821]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0189752202236183,0.0972128146460851,0.863
22,1,Least_Squares,"[0.30388,0.4076 ,0.66441,0.88516,0.02206,0.76902,0.41483,0.25142,0.4463 , 0.81132,0.35246,0.85884,0.40599,0.51918,0.66693,0.15859,0.27671,0.68954, 0.09165,0.82827,0.23545,0.09402]","[1.4852 ,1.76419,0.32936,0.60979,0.61495,1.84094,0.31785,0.5297 ,1.82078, 1.12031,1.75229,1.24957,1.8396 ,0.08142,0.10875,1.1253 ,0.35049,0.61898, 0.34943,1.03181,1.47934,1.57993]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0334876676323471,0.1812917961874087,0.863
22,1,Least_Squares,"[0.1692 ,0.94208,0.24765,0.29008,0.95923,0.38759,0.6633 ,0.15013,0.76136, 0.56235,0.68995,0.2417 ,0.5376 ,0.77979,0.00579,0.83122,0.63177,0.12302, 0.54837,0.38103,0.16665,0.11113]","[1.00111,0.06702,0.32433,1.42457,1.43876,0.55727,1.2865 ,0.54376,0.45288, 0.10368,1.03554,1.31646,0.09787,0.07542,1.54699,1.9525 ,1.55759,2.11116, 0.23051,2.30547,2.09323,0.47741]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0370123214354422,0.3102863585605708,0.863
22,1,Least_Squares,"[0.71382,0.11734,0.42555,0.62079,0.73418,0.17738,0.26505,0.61498,0.81727, 0.24376,0.82817,0.51171,0.4762 ,0.98779,0.53545,0.26074,0.48547,0.68538, 0.06889,0.01449,0.63492,0.45953]","[0.94363,0.53253,0.97224,0.98195,1.29402,1.53436,1.28645,0.28438,0.70014, 0.0302 ,0.21412,0.3737 ,1.77643,0.32116,1.51202,1.08896,1.75881,1.59315, 0.86731,1.4998 ,1.18075,1.2539 ]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0353013821758774,0.2383392984920012,0.863
22,1,Least_Squares,"[0.43912,0.9682 ,0.46171,0.46024,0.87119,0.05711,0.59274,0.90229,0.21559, 0.20923,0.77698,0.01588,0.19146,0.3296 ,0.91516,0.75832,0.92995,0.8626 , 0.16455,0.29521,0.75792,0.07473]","[0.54001,1.51059,1.73658,0.49167,0.99599,0.96714,0.19517,1.31743,1.78221, 1.00332,0.05807,0.3544 ,1.24048,0.86756,1.22107,0.75377,1.2465 ,1.12658, 1.11263,0.36455,1.8524 ,1.2619 ]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0267377595290396,0.1808156825981866,0.863
22,1,Least_Squares,"[0.04315,0.06183,0.88278,0.53942,0.05914,0.2354 ,0.41214,0.12418,0.16139, 0.91774,0.49196,0.62879,0.76106,0.48391,0.04284,0.11365,0.6049 ,0.38603, 0.11632,0.66228,0.9379 ,0.11483]","[1.31862,1.64549,0.64777,0.23754,1.58428,0.87163,1.5321 ,1.04625,1.68469, 0.75434,0.57912,0.86046,1.45142,1.72354,0.1862 ,0.33399,1.68062,1.57625, 0.78318,0.63871,0.72444,0.13937]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0420142983882653,0.2062351584759407,0.863
22,1,Least_Squares,"[0.55047,0.79595,0.68038,0.61921,0.80213,0.83315,0.16276,0.76669,0.76512, 0.00466,0.4355 ,0.48702,0.06623,0.03844,0.34989,0.89981,0.34034,0.5471 , 0.9183 ,0.25489,0.31245,0.52636]","[1.47452,0.64476,1.97684,1.20189,1.20039,0.3475 ,1.49881,1.00119,0.65709, 0.68612,0.22136,0.76019,0.53176,0.24569,1.78608,0.83624,1.08394,0.81724, 1.09018,0.48277,1.35966,2.09579]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0286807006109214,0.2429480787513867,0.863
22,1,Least_Squares,"[0.04213,0.28315,0.75736,0.33683,0.44559,0.61015,0.11515,0.96397,0.44277, 0.9384 ,0.19763,0.66799,0.52069,0.86078,0.14867,0.6944 ,0.39743,0.48052, 0.94695,0.77031,0.45949,0.99961]","[1.1569 ,0.41021,1.12525,1.11549,1.23055,1.40627,1.38342,0.08089,1.02345, 0.98076,1.67255,0.29018,1.43703,0.01597,1.51411,1.07269,0.3271 ,0.47816, 1.20322,1.31041,1.14467,1.62071]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0376787339160649,0.1862584069057646,0.863
22,1,Least_Squares,"[0.16352,0.46011,0.37432,0.04761,0.70469,0.07164,0.69303,0.00991,0.43292, 0.81923,0.17242,0.24439,0.7591 ,0.63439,0.74801,0.34322,0.08535,0.15084, 0.47108,0.15436,0.62633,0.57261]","[1.34322,0.70178,0.15772,0.74563,0.39995,1.8428 ,0.34325,1.14604,1.33841, 1.16222,0.49578,0.7601 ,1.66796,0.46646,0.28419,1.83273,1.87927,2.09307, 1.11802,0.76324,1.33486,0.12329]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,MOROKOFF_CALFISCH_1,0.0414036570228881,0.2466086689243352,0.863
22,1,Least_Squares,"[0.18339,0.67937,0.29692,0.55498,0.76416,0.77132,0.49847,0.22193,0.70924, 0.45062,0.75755,0.93247,0.63702,0.46356,0.88362,0.1729 ,0.18527,0.5753 , 0.22923,0.33385,0.48468,0.7769 ]","[1.49804,1.80159,0.76684,0.81073,1.09347,0.2571 ,0.04726,1.25065,0.26762, 1.26087,1.10197,1.59247,0.21772,1.88031,0.08076,1.22665,1.48255,0.80738, 1.86757,0.66034,0.64304,1.38507]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,G_FUNCTION,12.360604742055605,903.4559007177396,0.863
22,1,Least_Squares,"[0.16823,0.70424,0.83794,0.75402,0.1684 ,0.8652 ,0.47443,0.6371 ,0.16488, 0.61605,0.73906,0.9545 ,0.28233,0.8817 ,0.84633,0.44127,0.34906,0.91989, 0.84838,0.51839,0.76576,0.14558]","[0.46641,0.90854,0.64897,0.14922,1.03793,0.96549,0.93669,1.34724,1.13158, 1.26336,0.59254,1.35671,0.78586,1.68531,1.21554,1.39713,0.69367,1.20593, 1.47962,0.46243,1.03111,1.23871]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,G_FUNCTION,11.951579402923317,571.7228226291234,0.863
22,1,Least_Squares,"[0.25811,0.9074 ,0.07602,0.17923,0.67951,0.6258 ,0.63438,0.41466,0.95803, 0.33313,0.1065 ,0.78485,0.7553 ,0.72969,0.23937,0.39522,0.98973,0.69015, 0.69484,0.07163,0.17103,0.90643]","[0.76527,0.70545,0.41127,0.58246,1.20275,1.6895 ,1.74149,0.97245,0.65578, 1.12355,1.22613,1.25664,1.65946,0.33335,1.06567,0.16961,1.77649,1.82158, 1.42595,0.04214,0.75916,0.61385]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,G_FUNCTION,10.27473621969631,721.625335992805,0.863
22,1,Least_Squares,"[0.81714,0.11634,0.11684,0.35725,0.14392,0.35168,0.2567 ,0.57408,0.34575, 0.7151 ,0.01968,0.93195,0.08402,0.56399,0.46844,0.84762,0.3597 ,0.95581, 0.87146,0.09838,0.53673,0.46598]","[1.6995 ,0.48765,0.7735 ,1.41178,0.93527,1.49293,1.45171,1.38591,0.58798, 0.03644,0.45323,1.32999,1.19771,0.24261,1.37361,1.09454,0.45462,0.91064, 1.78047,0.85921,1.74091,0.29979]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,G_FUNCTION,8.205966428301522,651.176788240363,0.863
22,1,Least_Squares,"[0.55025,0.00841,0.55741,0.21893,0.8049 ,0.9053 ,0.37677,0.13131,0.52079, 0.70928,0.83726,0.82096,0.75933,0.26551,0.42079,0.44907,0.64327,0.83619, 0.29736,0.89534,0.13694,0.20689]","[0.18546,1.27886,0.0812 ,1.3381 ,0.9072 ,0.95802,0.42387,1.32771,0.41409, 1.80081,1.74553,0.52869,1.19006,1.23317,0.56079,1.22721,1.84727,0.69732, 0.11821,1.1969 ,1.51289,1.42666]",22.0,UNIFORM,CHEBYSHEV,SCIPY_LSTSQ_GELSY,90,42,G_FUNCTION,11.248254705772103,1394.4706889787851,0.863
